Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Autism Spectrum Disorders,C1510586,UBE2K,3093,P61086,ubiquitin conjugating enzyme E2 K,,58,0.631,0.654,0.98621,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ACACA,31,Q13085,acetyl-CoA carboxylase alpha,,241,0.48,0.846,1,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,HLA-A,3105,P04439,"major histocompatibility complex, class I, A",,672,0.37,0.846,0.0013299,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,HLA-DPA1,3113,P20036,"major histocompatibility complex, class II, DP alpha 1",Immune response,139,0.552,0.846,0.0000025,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,HLA-DPB1,3115,P04440,"major histocompatibility complex, class II, DP beta 1",Immune response,324,0.453,0.923,5.3254E-10,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,HMGN1,3150,P05114,high mobility group nucleosome binding domain 1,Nucleic acid binding,26,0.711,0.538,0.20661,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,NR4A1,3164,P22736,nuclear receptor subfamily 4 group A member 1,Nuclear receptor,216,0.49,0.731,0.37074,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,TAAR6,319100,Q96RI8,trace amine associated receptor 6,G-protein coupled receptor,12,0.78,0.231,0.016668,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,HOXB8,3218,P17481,homeobox B8,,46,0.636,0.538,0.84752,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,HOXD@,3230,,homeobox D cluster,,52,0.631,0.538,,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,HOXD11,3237,P31277,homeobox D11,,45,0.67,0.462,0.0011418,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,APC,324,P25054,APC regulator of WNT signaling pathway,,703,0.373,0.962,1,0.01,,1,1,2,2007,2007
Autism Spectrum Disorders,C1510586,APCS,325,P02743,"amyloid P component, serum",,141,0.531,0.808,0.031714,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,HRAS,3265,P01112,"HRas proto-oncogene, GTPase",Enzyme modulator,698,0.378,0.885,0.079774,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,AGFG1,3267,P52594,ArfGAP with FG repeats 1,,100,0.569,0.769,0.99276,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,HES1,3280,Q14469,hes family bHLH transcription factor 1,Transcription factor,243,0.468,0.885,0.7072,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,HSPA1A,3303,P0DMV8;P0DMV9,heat shock protein family A (Hsp70) member 1A,,229,0.486,0.769,0.030228,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,HSPA1B,3304,P0DMV8;P0DMV9,heat shock protein family A (Hsp70) member 1B,,251,0.474,0.808,0.0053464,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,HSPA4,3308,P34932,heat shock protein family A (Hsp70) member 4,,550,0.394,0.923,0.99954,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,HTR1A,3350,P08908,5-hydroxytryptamine receptor 1A,G-protein coupled receptor,229,0.522,0.846,0.19956,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,HTR1B,3351,P28222,5-hydroxytryptamine receptor 1B,G-protein coupled receptor,140,0.551,0.769,0.18947,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,HTR2C,3358,P28335,5-hydroxytryptamine receptor 2C,G-protein coupled receptor,140,0.555,0.692,0.037023,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,HTR7,3363,P34969,5-hydroxytryptamine receptor 7,G-protein coupled receptor,103,0.592,0.5,0.045409,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,ICA1,3382,Q05084,islet cell autoantigen 1,,34,0.686,0.5,0.00099069,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,NANOS1,340719,Q8WY41,nanos C2HC-type zinc finger 1,,31,0.7,0.423,0.54106,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,APOC1,341,P02654,apolipoprotein C1,,95,0.581,0.577,0.21685,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,IDS,3423,P22304,iduronate 2-sulfatase,,136,0.559,0.769,0.94725,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TGM6,343641,O95932,transglutaminase 6,,54,0.644,0.423,1.1154E-24,0.01,,0,1,0,2018,2018
Autism Spectrum Disorders,C1510586,APOD,347,P05090,apolipoprotein D,,89,0.584,0.577,0.00054449,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SERINC2,347735,Q96SA4,serine incorporator 2,,15,0.792,0.192,3.9153E-13,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,IGFBP5,3488,P24593,insulin like growth factor binding protein 5,Enzyme modulator,126,0.544,0.692,0.96283,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ZNF713,349075,Q8N859,zinc finger protein 713,,7,0.931,0.038,4.3462E-06,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,APP,351,P05067,amyloid beta precursor protein,Enzyme modulator,485,0.422,0.846,0.046544,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,IL1RAP,3556,Q9NPH3,interleukin 1 receptor accessory protein,Receptor,49,0.647,0.654,0.25846,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,IL1RN,3557,P18510,interleukin 1 receptor antagonist,,701,0.373,0.923,0.030914,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,IL7,3574,P13232,interleukin 7,,275,0.464,0.808,0.92574,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,IL15,3600,P40933,interleukin 15,,426,0.422,0.846,0.70859,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,IL16,3603,Q14005,interleukin 16,Signaling,193,0.501,0.846,1.2449E-10,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,INS,3630,P01308,insulin,,405,0.445,0.923,0.30091,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,INSR,3643,P06213,insulin receptor,Kinase,452,0.432,0.846,0.000036145,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,IRF1,3659,P10914,interferon regulatory factor 1,Transcription factor,257,0.468,0.769,0.9909,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,IRS1,3667,P35568,insulin receptor substrate 1,,233,0.488,0.769,0.023645,0.01,,1,1,1,2016,2016
Autism Spectrum Disorders,C1510586,ITPR1,3708,Q14643,"inositol 1,4,5-trisphosphate receptor type 1",Ion channel,185,0.534,0.846,1,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,JAK2,3717,O60674,Janus kinase 2,Kinase,644,0.385,0.885,0.65372,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,PTCHD3,374308,Q3KNS1,patched domain containing 3,,10,0.839,0.269,3.3312E-10,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,EFCAB5,374786,A4FU69,EF-hand calcium binding domain 5,,3,0.931,0.077,4.1975E-23,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,KCNJ2,3759,P63252,potassium inwardly rectifying channel subfamily J member 2,Ion channel,117,0.572,0.731,0.30653,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,KCNMA1,3778,Q12791,potassium calcium-activated channel subfamily M alpha 1,Ion channel,205,0.518,0.846,0.99731,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,KCNQ2,3785,O43526,potassium voltage-gated channel subfamily Q member 2,Ion channel,175,0.537,0.654,0.99998,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,LINC-PINT,378805,,"long intergenic non-protein coding RNA, p53 induced transcript",,46,0.663,0.577,,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,KIR2DS1,3806,Q14954,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1",Receptor,123,0.537,0.769,,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,KIR3DL1,3811,P43629,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",Receptor,231,0.475,0.769,8.3578E-14,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,KLRC2,3822,P26717,killer cell lectin like receptor C2,,50,0.636,0.731,4.8735E-10,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,KNG1,3827,P01042,kininogen 1,Enzyme modulator,279,0.481,0.885,3.2071E-10,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,KRT7,3855,P08729,keratin 7,,287,0.463,0.808,3.0861E-12,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,L1CAM,3897,P32004,L1 cell adhesion molecule,,289,0.475,0.769,1,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,LAMB1,3912,P07942,laminin subunit beta 1,Enzyme modulator,75,0.615,0.654,5.0687E-22,0.01,,1,1,3,2015,2015
Autism Spectrum Disorders,C1510586,LDHB,3945,P07195,lactate dehydrogenase B,Enzyme,74,0.604,0.615,4.9734E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,LGALS7,3963,P47929,galectin 7,Signaling,73,0.599,0.769,0.14567,0.01,,1,1,0,2006,2006
Autism Spectrum Disorders,C1510586,LIG4,3981,P49917,DNA ligase 4,,293,0.478,0.846,4.1635E-06,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,FADS1,3992,O60427,fatty acid desaturase 1,,125,0.582,0.769,0.37384,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,LMNA,4000,P02545,lamin A/C,,824,0.384,0.885,0.9994,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,C4orf3,401152,Q8WVX3,chromosome 4 open reading frame 3,,33,0.674,0.577,0.30797,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,LNPEP,4012,Q9UIQ6,leucyl and cystinyl aminopeptidase,Enzyme,174,0.514,0.731,0.99957,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,LRP2,4036,P98164,LDL receptor related protein 2,,254,0.491,0.846,0.99999,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,LTA,4049,P01374,lymphotoxin alpha,Signaling,353,0.434,0.885,0.19685,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,ARNTL,406,O00327,aryl hydrocarbon receptor nuclear translocator like,Transcription factor,200,0.51,0.885,0.99444,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SH2D1A,4068,O60880,SH2 domain containing 1A,,160,0.525,0.731,0.38935,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,LYZ,4069,P61626,lysozyme,,178,0.526,0.846,3.4114E-06,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MIR124-1,406907,,microRNA 124-1,,38,0.663,0.5,,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,MIR140,406932,,microRNA 140,,144,0.522,0.769,,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,MIR21,406991,,microRNA 21,,726,0.363,0.846,,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,MIR34B,407041,,microRNA 34b,,165,0.509,0.808,,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,ARSA,410,P15289,arylsulfatase A,Enzyme,376,0.448,0.923,1.0893E-11,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,STS,412,P08842,steroid sulfatase,Enzyme,382,0.431,0.846,0.80886,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,MAPT,4137,P10636,microtubule associated protein tau,,469,0.446,0.923,0.0060258,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MARK1,4139,Q9P0L2,microtubule affinity regulating kinase 1,Kinase,40,0.663,0.577,0.60045,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,MDK,4192,P21741,midkine,Signaling,209,0.494,0.808,0.23005,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MEFV,4210,O15553,"MEFV innate immuity regulator, pyrin",,410,0.44,0.885,1.0177E-14,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,MIP,4284,P30301,major intrinsic protein of lens fiber,Ion channel,181,0.507,0.846,0.030956,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,MLF1,4291,P58340,myeloid leukemia factor 1,Signaling,37,0.666,0.385,4.3955E-09,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,NR3C2,4306,P08235,nuclear receptor subfamily 3 group C member 2,Nuclear receptor,287,0.469,0.846,0.83739,0.01,,1,1,1,2016,2016
Autism Spectrum Disorders,C1510586,MME,4311,P08473,membrane metalloendopeptidase,Enzyme,470,0.407,0.808,1.465E-18,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,MMP3,4314,P08254,matrix metallopeptidase 3,Enzyme,473,0.408,0.885,5.7362E-15,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MDD1,431708,,Major depressive disorder,,37,0.682,0.308,,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,MNT,4335,Q99583,MAX network transcriptional repressor,Transcription factor,39,0.663,0.615,0.99739,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MOG,4340,Q16653,myelin oligodendrocyte glycoprotein,Enzyme modulator,136,0.546,0.731,0.13748,0.01,,1,1,1,2015,2015
Autism Spectrum Disorders,C1510586,MRC1,4360,P22897,mannose receptor C-type 1,,431,0.413,0.846,0.94335,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MSNP1,4479,,moesin pseudogene 1,,2,0.931,0.038,,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,MSX1,4487,P28360,msh homeobox 1,Transcription factor,180,0.525,0.731,0.16517,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,MSX2,4488,P35548,msh homeobox 2,Transcription factor,135,0.539,0.769,0.26173,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,COX2,4513,P00403,cytochrome c oxidase subunit II,Enzyme,875,0.352,0.962,,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MTRR,4552,Q9UBK8,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,,207,0.502,0.808,2.1794E-14,0.01,,1,1,1,2018,2018
Autism Spectrum Disorders,C1510586,MUSK,4593,O15146,muscle associated receptor tyrosine kinase,Kinase,146,0.57,0.769,4.2474E-08,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MYH6,4624,P13533,myosin heavy chain 6,,104,0.581,0.615,1.5952E-32,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MYH10,4628,P35580,myosin heavy chain 10,,31,0.705,0.423,1,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,NCAM2,4685,O15394,neural cell adhesion molecule 2,,21,0.736,0.5,0.2306,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,NDUFS1,4719,P28331,NADH:ubiquinone oxidoreductase core subunit S1,Enzyme,112,0.595,0.692,6.626E-11,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,NDUFV1,4723,P49821,NADH:ubiquinone oxidoreductase core subunit V1,,94,0.617,0.538,6.3562E-11,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,RERE,473,Q9P2R6,arginine-glutamic acid dipeptide repeats,,215,0.526,0.846,1,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,NEO1,4756,Q92859,neogenin 1,,60,0.623,0.692,0.24398,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,NFE2L2,4780,Q16236,"nuclear factor, erythroid 2 like 2",Enzyme,823,0.357,0.885,0.0035719,0.01,,0,1,0,2018,2018
Autism Spectrum Disorders,C1510586,NFIB,4781,O00712,nuclear factor I B,Nucleic acid binding,102,0.573,0.654,0.99861,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,NFKB1,4790,P19838,nuclear factor kappa B subunit 1,Transcription factor,551,0.396,0.923,1,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NGFR,4804,P08138,nerve growth factor receptor,Receptor,256,0.477,0.846,0.097889,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,NOS1,4842,P29475,nitric oxide synthase 1,,521,0.408,0.885,1,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,NOS2,4843,P35228,nitric oxide synthase 2,,783,0.364,0.923,4.0277E-15,0.01,,1,1,2,2015,2015
Autism Spectrum Disorders,C1510586,NOTCH1,4851,P46531,notch receptor 1,,693,0.369,0.885,1,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,NPY,4852,P01303,neuropeptide Y,Signaling,381,0.447,0.846,0.14294,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,NPPA,4878,P01160,natriuretic peptide A,,217,0.505,0.769,0.00054522,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ATP2B2,491,Q01814,ATPase plasma membrane Ca2+ transporting 2,Transporter,51,0.659,0.731,1,0.01,,1,1,4,2011,2011
Autism Spectrum Disorders,C1510586,NTRK1,4914,P04629,neurotrophic receptor tyrosine kinase 1,Kinase,443,0.422,0.808,1.9568E-06,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NTS,4922,P30990,neurotensin,,184,0.517,0.769,0.000038527,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,OGG1,4968,O15527,8-oxoguanine DNA glycosylase,,313,0.453,0.808,3.9314E-12,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,BDNF-AS,497258,,BDNF antisense RNA,,77,0.638,0.538,,0.01,,1,1,3,2015,2015
Autism Spectrum Disorders,C1510586,OPRK1,4986,P41145,opioid receptor kappa 1,G-protein coupled receptor,156,0.555,0.615,0.000040625,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,OTX1,5013,P32242,orthodenticle homeobox 1,Transcription factor,35,0.686,0.385,0.85508,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,P2RX7,5027,Q99572,purinergic receptor P2X 7,Ion channel,337,0.45,0.808,3.3344E-11,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,ARHGEF3,50650,Q9NR81,Rho guanine nucleotide exchange factor 3,,21,0.751,0.346,0.0040454,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,PAM,5066,P19021,peptidylglycine alpha-amidating monooxygenase,Enzyme,155,0.542,0.692,0.000006934,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PAX3,5077,P23760,paired box 3,,257,0.481,0.769,0.24063,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NTM,50863,Q9P121,neurotrimin,,58,0.644,0.577,0.057798,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,ASCC1,51008,Q8N9N2,activating signal cointegrator 1 complex subunit 1,,209,0.495,0.846,2.6051E-14,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SERPINA5,5104,P05154,serpin family A member 5,Enzyme modulator,185,0.507,0.808,6.2368E-09,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,KMT5B,51111,Q4FZB7,lysine methyltransferase 5B,Epigenetic regulator,27,0.736,0.423,1,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,RMDN1,51115,Q96DB5,regulator of microtubule dynamics 1,,123,0.546,0.769,5.8995E-10,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,AADAT,51166,Q8N5Z0,aminoadipate aminotransferase,Enzyme,19,0.76,0.269,0.14641,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PCYT1A,5130,P49585,"phosphate cytidylyltransferase 1, choline, alpha",,256,0.485,0.885,0.00002024,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PLAC8,51316,Q9NZF1,placenta associated 8,,48,0.641,0.654,0.11953,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PLA1A,51365,Q53H76,phospholipase A1 member A,Enzyme,35,0.678,0.5,4.3709E-11,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PRKAG2,51422,Q9UGJ0,protein kinase AMP-activated non-catalytic subunit gamma 2,Enzyme modulator,122,0.582,0.654,0.99692,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,PRRX2,51450,Q99811,paired related homeobox 2,,46,0.638,0.577,0.13959,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SCLY,51540,Q96I15,selenocysteine lyase,Enzyme,161,0.53,0.731,2.3341E-09,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,IL23A,51561,Q9NPF7,interleukin 23 subunit alpha,Signaling,427,0.415,0.846,0.35806,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,PDZK1,5174,Q5T2W1,PDZ domain containing 1,,47,0.65,0.654,1.1586E-09,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,ARID4B,51742,Q4LE39,AT-rich interaction domain 4B,Transcription factor,62,0.631,0.615,1,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,PER1,5187,O15534,period circadian regulator 1,Transcription factor,111,0.556,0.731,0.00029308,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,PF4,5196,P02776,platelet factor 4,Signaling,158,0.522,0.846,0.043062,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CFP,5199,P27918,complement factor properdin,,108,0.573,0.692,0.68778,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,ABCB1,5243,P08183,ATP binding cassette subfamily B member 1,Transporter,933,0.344,0.885,0.000012564,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,PITX3,5309,O75364,paired like homeodomain 3,,93,0.585,0.692,0.81276,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,PKD2,5311,Q13563,"polycystin 2, transient receptor potential cation channel",Ion channel,122,0.552,0.731,0.00017271,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,PLAUR,5329,Q03405,"plasminogen activator, urokinase receptor",,147,0.536,0.731,0.0053378,0.01,,1,1,1,2008,2008
Autism Spectrum Disorders,C1510586,PLG,5340,P00747,plasminogen,Enzyme,586,0.389,0.923,0.010345,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,STX18,53407,Q9P2W9,syntaxin 18,Transporter,12,0.78,0.269,2.4881E-07,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,SEPTIN5,5413,Q99719,septin 5,Enzyme modulator,29,0.691,0.462,0.92671,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,POR,5447,P16435,cytochrome p450 oxidoreductase,,218,0.502,0.769,3.4212E-10,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,POU3F2,5454,P20265,POU class 3 homeobox 2,,40,0.7,0.423,0.92007,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,GNB1L,54584,Q9BYB4,G protein subunit beta 1 like,,18,0.743,0.346,0.000047419,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,UGT1A1,54658,P22309,UDP glucuronosyltransferase family 1 member A1,,302,0.464,0.769,3.2577E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,FBLIM1,54751,Q8WUP2,filamin binding LIM protein 1,Enzyme modulator,93,0.572,0.654,0.000053941,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,AHI1,54806,Q8N157,Abelson helper integration site 1,,221,0.513,0.846,1.0773E-25,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,ELOVL2,54898,Q9NXB9,ELOVL fatty acid elongase 2,Enzyme,26,0.722,0.423,8.3719E-10,0.01,,1,1,4,2018,2018
Autism Spectrum Disorders,C1510586,RPP25,54913,Q9BUL9,ribonuclease P and MRP subunit p25,Enzyme,8,0.861,0.231,0.20939,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,PPL,5493,O60437,periplakin,Cellular structure,50,0.666,0.538,1.5145E-42,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,FAM120C,54954,Q9NX05,family with sequence similarity 120C,,5,0.861,0.192,0.99998,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,TESC,54997,Q96BS2,tescalcin,,97,0.57,0.692,0.10778,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,TUG1,55000,,taurine up-regulated 1,,134,0.522,0.769,,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MOCOS,55034,Q96EN8,molybdenum cofactor sulfurase,,81,0.617,0.654,1.6193E-19,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,FEZF2,55079,Q8TBJ5,FEZ family zinc finger 2,,21,0.722,0.577,0.9886,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,RMDN3,55177,Q96TC7,regulator of microtubule dynamics 3,,134,0.534,0.769,0.000051687,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SBNO1,55206,A3KN83,strawberry notch homolog 1,Enzyme,39,0.686,0.5,1,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TMLHE,55217,Q9NVH6,"trimethyllysine hydroxylase, epsilon",,11,0.821,0.231,0.000079575,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,UBA6,55236,A0AVT1,ubiquitin like modifier activating enzyme 6,Enzyme,11,0.821,0.154,3.7296E-09,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,ELMOD1,55531,Q8N336,ELMO domain containing 1,Signaling,4,0.931,0.192,0.79258,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,POMGNT1,55624,Q8WZA1,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",,188,0.537,0.538,1.9454E-20,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,ZNF407,55628,Q9C0G0,zinc finger protein 407,Transcription factor,16,0.792,0.269,1,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SYBU,55638,Q9NX95,syntabulin,Transporter,120,0.546,0.769,0.000097732,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SLF2,55719,Q8IX21,SMC5-SMC6 complex localization factor 2,,3,0.931,0.115,2.8868E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PRKCB,5579,P05771,protein kinase C beta,Kinase,317,0.453,0.885,1,0.01,,1,1,1,2014,2014
